,80988,2023/10/11,古瀬戸と志野織部,ｺｾﾞﾄ ﾄ ｼﾉｵﾘﾍﾞ,日本陶磁の源流をさぐる,ﾆﾎﾝ ﾄｳｼﾞ ﾉ ｹﾞﾝﾘｭｳ ｵ ｻｸﾞﾙ,,,,,,751.1,ｺ,,朝日新聞名古屋本社,1978,,26cm,,,,,寄付,,,図書室,,,,,False,,,,False,,,,True,False,True,,
9784-295408246,52295,2023/08/31,こんな会社で働きたい　企業研究ガイドブック　サステナブルな社会実現のためにＳＤＧｓ編３,ｺﾝﾅ ｶｲｼｬ ﾃﾞ ﾊﾀﾗｷﾀｲ  ｻｽﾃﾅﾌﾞﾙ ﾅ ｼｬｶｲ ｼﾞﾂｹﾞﾝ ﾉ ﾀﾒ ﾆ SDGs ﾍﾝ 3,,,,,クロスメディアＨＲ総合研究所 著,ｸﾛｽﾒﾃﾞｨｱｴｲﾁｱｰﾙｿｳｺﾞｳｹﾝｷｭｳｼﾞｮ,,335.2,コ,,インプレス（発売）,2024,143p,21cm,1480,23017864,サステナブルな社会実現のために、企業もさまざまな取り組みを行っている。メルカリ、ダスキン、ハピネス・アンド・ディ、味の素ＡＧＦ、鶴見製作所など１０社を取材し、取り組み内容を詳しく紹介する。,キギョウ ニホン　企業 日本,図書費,ＴＲＣ,1480,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-296001422,52346,2023/08/31,世界史を変えたスパイたち,ｾｶｲｼ ｵ ｶｴﾀ ｽﾊﾟｲ ﾀﾁ,,,,,池上 彰 著,ｲｹｶﾞﾐ ｱｷﾗ,,391.6,イ,,日経ＢＰマーケティング（発売）,2023,243p,19cm,1500,23006303,新冷戦、ロシア・ウクライナ戦争、サイバースパイ…。現代史におけるスパイたちの暗躍を、米露を中心に解説。さらに日本・韓国・北朝鮮・中国のインテリジェンス機関と具体的な事件を紹介する。ＹｏｕＴｕｂｅをもとに書籍化。,スパイ　ジョウホウキカン　スパイ　情報機関,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-296117390,52347,2023/08/31,プロの防災ヒント１８０警視庁災害対策課ツイッター,ﾌﾟﾛ ﾉ ﾎﾞｳｻｲ ﾋﾝﾄ ﾋｬｸﾊﾁｼﾞｭｳ ｹｲｼﾁｮｳ ｻｲｶﾞｲﾀｲｻｸｶ ﾂｲｯﾀｰ,,,,,日本経済新聞出版 編　警視庁 取材協力,ﾆｯｹｲﾋﾞｰﾋﾟｰｼｬ ｹｲｼﾁｮｳ ﾆﾎﾝｹｲｻﾞｲｼﾝﾌﾞﾝｼｭｯﾊﾟﾝ,,369.3,プ,,日経ＢＰマーケティング（発売）,2023,222p,19cm,1200,23009481,水で作るカップ焼きそば、ペットボトルで簡単ランタン…。災害時やもしものときに役立つ知恵と便利技を１８０紹介する。日付け記入欄あり。警視庁災害対策課のツイッターをもとに書籍化。,サイガイヨボウ　災害予防,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-297134372,80977,2023/08/29,パソコンのしくみがよくわかる本　理解するほどおもしろい！　改訂３版,ﾊﾟｿｺﾝ ﾉ ｼｸﾐ ｶﾞ ﾖｸ ﾜｶﾙ ﾎﾝ,,,,,丹羽 信夫 著,ﾆﾜ ﾉﾌﾞｵ,,007.63,ﾆ,,技術評論社,2023,255p,23cm,1880,23017143,パソコンを選ぶときどこを比べる？　パソコンを使い続けるとなぜ遅くなる？　パソコン本体、周辺機器、ＯＳ、ソフトウェア、インターネットなどのしくみについて写真やイラストとともにわかりやすく解説する。,パーソナルコンピュータ　パーソナルコンピュータ,図書費,佐藤教栄,1880,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-299037633,52336,2023/08/31,名探偵のままでいて,ﾒｲﾀﾝﾃｲ ﾉ ﾏﾏﾃﾞ ｲﾃ,,,,,小西 マサテル 著,ｺﾆｼ ﾏｻﾃﾙ,,913.6,コ,,宝島社,2023,345p,19cm,1400,23000694,かつて小学校の校長だった切れ者の祖父は、レビー小体型認知症を患っている。孫娘の楓が身の回りで生じた謎について話して聞かせると、祖父の知性は生き生きと働きを取り戻す。そんな中、楓の人生に関わる重大な事件が…。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-299039873,52337,2023/08/31,ロジカル文章術見るだけノート　伝えたいことが１００％表現できる！,ﾛｼﾞｶﾙ ﾌﾞﾝｼｮｳ ｼﾞｭﾂ ﾐﾙﾀﾞｹ ﾉｰﾄ,,,,,赤羽 雄二 監修,ｱｶﾊﾞ ﾕｳｼﾞ,,816,ロ,,宝島社,2023,185p,21cm,1400,23014645,一主語一述語、アンサーファースト…。伝わる＆成功する文章には黄金のルールがある！　文章の内容を整理するためのロジカルシンキングや、文章をわかりやすくするテクニックなどを、例文やイラストを使って解説する。,ブンショウ　文章,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-299040473,52335,2023/08/31,使えるビジネスモデル見るだけノート　ＤＸ時代の成功事例がゼロからわかる！,ﾂｶｴﾙ ﾋﾞｼﾞﾈｽ ﾓﾃﾞﾙ ﾐﾙﾀﾞｹ ﾉｰﾄ,,,,,平野 敦士カール 著,ﾋﾗﾉ ｱﾂｼ ｶｰﾙ,,336.1,ヒ,,宝島社,2023,189p,21cm,1300,23010722,そもそもビジネスモデルとは何か？　新しいビジネスモデルを創造するには？　さまざまな企業が展開するビジネスモデルの事例をとりあげ、革新的なビジネスを生み出すためのヒントを、イラストでわかりやすく紹介する。,ケイエイケイカク　経営計画,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-299040947,52334,2023/08/31,お金の増やし方見るだけノート　知識ゼロから２時間でツボがわかる！,ｵｶﾈ ﾉ ﾌﾔｼｶﾀ ﾐﾙ ﾀﾞｹ ﾉｰﾄ,,,,,伊藤 亮太 監修,ｲﾄｳ ﾘｮｳﾀ,,338.1,オ,,宝島社,2023,173p,21cm,1336,23010510,固定費削減、公的年金、投資のリターン、銘柄選び…。お金にまつわる基本的な知識から、手堅い投資先である投資信託、よりリターンを狙える株式投資、ＮＩＳＡやｉＤｅＣｏまでを、イラストとともにわかりやすく解説する。,リショク　トウシ　利殖　投資,図書費,ＴＲＣ,1336,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-305709820,52280,2023/08/31,テストに強い人は知っているミスを味方にする方法,ﾃｽﾄ ﾆ ﾂﾖｲ ﾋﾄ ﾜ ｼｯﾃｲﾙ ﾐｽ ｵ ﾐｶﾀ ﾆ ｽﾙ ﾎｳﾎｳ,,,,,中田 亨 著,ﾅｶﾀ ﾄｵﾙ,,375,ナ,,笠間書院,2023,207p,19cm,1700,23007595,テスト対策も偉大な発明も、カギは「ミスの利用」にある！　人間が起こすエラーの研究者が、１０代から知っておきたい、失敗から学びを得るための方法論を紹介する。,ガクシュウホウ　学習法,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309030791,52288,2023/08/31,かっかどるどるどぅ,ｶｯｶﾄﾞﾙﾄﾞﾙﾄﾞｩ,,,,,若竹 千佐子 著,ﾜｶﾀｹ ﾁｻｺ,,913.6,ワ,,河出書房新社,2024,223p,20cm,1500,23020640,心もとない毎日を送る４人は、引きつけられるように古いアパートの一室を訪れるようになる。そこでは不思議な女性が、訪れる人たちに食事をふるまっていて…。『文藝』掲載に書き下ろしを加え単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309031095,52290,2023/08/31,彼女が言わなかったすべてのこと,ｶﾉｼﾞｮ ｶﾞ ｲﾜﾅｶｯﾀ ｽﾍﾞﾃ ﾉ ｺﾄ,,,,,桜庭 一樹 著,ｻｸﾗﾊﾞ ｶｽﾞｷ,,913.6,サ,,河出書房新社,2024,285p,19cm,1700,23021039,先日、大学の同級生だった中川君と偶然再会した。彼と私は、どうやら別の東京を生きている。向こうの世界では世界規模の感染症が広がり…。切なくもすがすがしい、パラレルフィクション。『文藝』連載を改題し書籍化。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309292915,52291,2023/08/31,切らずにできる作り帯教室　動画つきでいちばんよくわかる,ｷﾗｽﾞ ﾆ ﾃﾞｷﾙ ﾂｸﾘｵﾋﾞ ｷｮｳｼﾂ,,,,,和らく会 著,ﾜﾗｸｶｲ,,593.1,キ,,河出書房新社,2024,63p,26cm,1618,23019623,帯結びから解放されて、簡単に手早く着物を着ることができる！　帯を切らずにたたんで縫いとめるだけの「作り帯」の作り方と装着方法を紹介。レッスン動画が見られるＱＲコード付き。,オビ　帯,図書費,ＴＲＣ,1618,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309419619,80957,2023/08/29,アロハで田植え、はじめました,ｱﾛﾊ ﾃﾞ ﾀｳｴ ﾊｼﾞﾒﾏｼﾀ,,,河出文庫　こ２９－１,ｶﾜﾃﾞﾌﾞﾝｺ ｺ-29-1,近藤 康太郎 著,ｺﾝﾄﾞｳ ｺｳﾀﾛｳ,,610.4,ｺ,,河出書房新社,2023,249p,15cm,900,23018622,資本主義から半分降りる、新たなるサバイバル思想－。長崎県諌早市に移り住み、米作りを続けている朝日新聞の記者が、思いがけず選んだ会社に頼らない生き方を軽快に伝える。挿画を加えて文庫化。,ノウギョウ　農業,図書費,佐藤教栄,900,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-309467764,52389,2023/09/01,ドラキュラ　ドラキュラ　吸血鬼小説集,ﾄﾞﾗｷｭﾗ ﾄﾞﾗｷｭﾗ,,,河出文庫　た４－５３,ｶﾜﾃﾞﾌﾞﾝｺ ﾀ-4-53,種村 季弘 編,ﾀﾈﾑﾗ ｽｴﾋﾛ,,908.3,ド,,河出書房新社,2023,253p,15cm,880,23004652,吸血鬼小説のミニアチュール・アンソロジー。ジョン・ポリドリ「吸血鬼」、コナン・ドイル「サセックスの吸血鬼」、Ｈ．Ｃ．アルトマン「ドラキュラ　ドラキュラ」など、全１１篇を精選して収録。,ショウセツ ショウセツシュウ　小説 小説集,図書費,ＴＲＣ,880,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309617473,52289,2023/08/31,学校では教えてくれない生活保護,ｶﾞｯｺｳ ﾃﾞﾜ ｵｼｴﾃｸﾚﾅｲ ｾｲｶﾂﾎｺﾞ,,,１４歳の世渡り術,ｼﾞｭｳﾖﾝｻｲﾉﾖﾜﾀﾘｼﾞｭﾂ,雨宮 処凛 著,ｱﾏﾐﾔ ｶﾘﾝ,,369.2,ア,,河出書房新社,2023,227p,19cm,1420,23002599,自分と大切な人の命・生活を守るためのひとつの手段、生活保護。今、生活保護をめぐって起きていることをはじめ、生活保護の内容、韓国・ドイツの生活保護などを解説。生活保護の実態と、生き延びるノウハウ・情報を紹介する。,セイカツホゴ　生活保護　セイカツホゴ　生活保護,図書費,ＴＲＣ,1420,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-315526684,52402,2023/09/01,文系のための東大の先生が教える食と栄養　やさしくわかる！,ﾌﾞﾝｹｲ ﾉ ﾀﾒ ﾉ ﾄｳﾀﾞｲ ﾉ ｾﾝｾｲ ｶﾞ ｵｼｴﾙ ｼｮｸ ﾄ ｴｲﾖｳ,,,,,加藤 久典 監修,ｶﾄｳ ﾋｻﾉﾘ,,498.5,ブ,,ニュートンプレス,2023,303p,21cm,1500,23004659,食は健康を支える根幹。食と栄養について理科が苦手でも理解できるよう、各種の栄養素の働きや必要量、人のからだのしくみ、正しい食事の取り方などをイラストや図を交えて、会話形式でわかりやすく解説する。,ショクヒン　エイヨウ　ショクセイカツ　食品　栄養　食生活,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-334046491,52311,2023/08/31,追跡税金のゆくえ　ブラックボックスを暴く,ﾂｲｾｷ ｾﾞｲｷﾝ ﾉ ﾕｸｴ,,,光文社新書　１２４２,ｺｳﾌﾞﾝｼｬｼﾝｼｮ 1242,高橋 祐貴 著,ﾀｶﾊｼ ﾕｳｷ,,342.1,タ,,光文社,2023,243p,18cm,860,23005851,増税の前に見直すべきことがあるのではないか？　一般社団法人を介した中抜き、内訳の詳細が分からない五輪予算、コロナ禍におけるゼロゼロ融資の不正利用など、税金の無駄遣いの実態を克明に記す。,ザイセイ ニホン　財政 日本,図書費,ＴＲＣ,860,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-334046538,52307,2023/08/31,宇宙ベンチャーの時代　経営の視点で読む宇宙開発,ｳﾁｭｳ ﾍﾞﾝﾁｬｰ ﾉ ｼﾞﾀﾞｲ,,,光文社新書　１２４６,ｺｳﾌﾞﾝｼｬｼﾝｼｮ 1246,小松 伸多佳 著　後藤 大亮 著,ｺﾏﾂ ﾉﾌﾞﾀｶ ｺﾞﾄｳ ﾀﾞｲｽｹ,,538.9,コ,,光文社,2023,319p,18cm,920,23010214,宇宙開発は民間企業がイニシアティブをとる「ビジネス」として生まれ変わりつつある。その背景には何があるのか。ベンチャー・キャピタリストとＪＡＸＡのエンジニアが、企業経営とサイエンスの観点から展望する。,ウチュウカイハツ　コウクウウチュウサンギョウ　宇宙開発　航空・宇宙産業,図書費,ＴＲＣ,920,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-334046590,80950,2023/06/21,再考ファスト風土化する日本　変貌する地方と郊外の未来,ｻｲｺｳ ﾌｧｽﾄﾌｳﾄﾞｶ ｽﾙ ﾆﾎﾝ,,,光文社新書　１２５２,ｺｳﾌﾞﾝｼｬｼﾝｼｮ 1252,三浦 展 著,ﾐｳﾗ ｱﾂｼ,,361.785,ﾐ,,光文社,2023,294p,18cm,900,23016386,全国各地のロードサイドに同じような商業施設が建ち並ぶ「ファスト風土化」によって、郊外とそこに暮らす人々の意識はどう変わったか。小説家、建築家、研究者など１３人の知見をもとに、郊外のいままでとこれからを考える。,チイキシャカイ　トシカ　地域社会　都市化,図書費,佐藤教栄,900,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-334046606,52308,2023/08/31,コミュ力は「副詞」で決まる,ｺﾐｭﾘｮｸ ﾜ ﾌｸｼ ﾃﾞ ｷﾏﾙ,,,光文社新書　１２５３,ｺｳﾌﾞﾝｼｬｼﾝｼｮ 1253,石黒 圭 著,ｲｼｸﾞﾛ ｹｲ,,815.6,イ,,光文社,2023,350p,18cm,900,23016389,「やっぱり」「せっかく」「おかげさまで」…。気持ちを効果的に伝える最強の助っ人「副詞」。コミュニケーション向上の鍵となる副詞について、その分類と機能から、使い方の勘所までを、社会・文化的背景も交えて解説する。,ニホンゴ フクシ　日本語 副詞,図書費,ＴＲＣ,900,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-334751876,80961,2023/08/29,ワーニャ伯父さん／三人姉妹,ﾜｰﾆｬ ｵｼﾞｻﾝ  ｻﾝﾆﾝ ｼﾏｲ,,,光文社古典新訳文庫　ＫＡチ２－１,ｺｳﾌﾞﾝｼｬｺﾃﾝｼﾝﾔｸﾌﾞﾝｺ KA-ﾁ-2-1,チェーホフ 著　浦 雅春 訳,ﾁｪｰﾎﾌ ｱﾝﾄﾝ･ﾊﾟｰｳﾞﾛｳﾞｨﾁ ｳﾗ ﾏｻﾊﾙ ﾁｪｰﾎﾌ,,982,ﾁ,,光文社,2009,359p,16cm,780,09037246,,,図書費,佐藤教栄,780,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-334765323,80907,2023/06/12,いつまでも白い羽根,ｲﾂﾏﾃﾞﾓ ｼﾛｲ ﾊﾈ,,,光文社文庫　ふ２３－１,ｺｳﾌﾞﾝｼｬﾌﾞﾝｺ ﾌ-23-1,藤岡 陽子 著,ﾌｼﾞｵｶ ﾖｳｺ,,913.6,ﾌ,,光文社,2013,432p,16cm,705,13006819,大学受験失敗と家庭の事情で不本意ながら看護学校へ進学した木崎瑠美。毎日を憂鬱に過ごしていたが、いくつもの出会いや厳しい看護実習、積み重なっていく経験が頑なな心を少しずつ変えていき…。,,図書費,佐藤教栄,705,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-334767969,80854,2023/04/26,ココロ・ファインダ,ｺｺﾛ ﾌｧｲﾝﾀﾞ,,,光文社文庫　あ５７－１,ｺｳﾌﾞﾝｼｬﾌﾞﾝｺ ｱ-57-1,相沢 沙呼 著,ｱｲｻﾞﾜ ｻｺ,,913.6,ｱ,,光文社,2014,254p,16cm,600,14046166,高校の写真部に在籍する４人の少女。それぞれの目線＝ファインダーで世界を覗く彼女たちには、心の奥に隠した悩みや葛藤があった－。写真にまつわる４つの謎を解くことで成長する女子高校生たちの青春を、瑞々しく描く。,,図書費,佐藤教栄,600,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-334788094,52391,2023/09/01,本当は近くにある大正時代,ﾎﾝﾄｳ ﾜ ﾁｶｸ ﾆ ｱﾙ ﾀｲｼｮｳ ｼﾞﾀﾞｲ,,,光文社知恵の森文庫　ｔか３－９,ｺｳﾌﾞﾝｼｬﾁｴﾉﾓﾘﾌﾞﾝｺ t-ｶ-3-9,河合 敦 著,ｶﾜｲ ｱﾂｼ,,210.6,カ,,光文社,2023,339p,16cm,800,23015131,スペイン風邪の流行、成金、関東大震災、女性解放運動の盛り上がり、東京駅開業、ラジオ放送開始…。１００年後の今と似た世相だったり、現代の生活様式が始まったり。濃密な大正時代の面白さを、歴史作家が解説する。,ニホン レキシ タイショウジダイ　日本 歴史 大正時代,図書費,ＴＲＣ,800,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-334915155,52309,2023/08/31,白ゆき紅ばら,ｼﾗﾕｷ ﾍﾞﾆﾊﾞﾗ,,,,,寺地 はるな 著,ﾃﾗﾁ ﾊﾙﾅ,,913.6,テ,,光文社,2023,241p,20cm,1600,23006880,行き場のない母子を守る「のばらのいえ」から、高校卒業と同時に逃げ出した祐希。１０年後、幼少のころから一心同体だった紘果を置いてきたことをずっと後悔してきた祐希は、「のばらのいえ」に戻る決意をするが…。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-334915216,52313,2023/08/31,花ざかりを待たず,ﾊﾅｻﾞｶﾘ ｵ ﾏﾀｽﾞ,,,,,乾 ルカ 著,ｲﾇｲ ﾙｶ,,913.6,イ,,光文社,2023,273p,19cm,1700,23016352,父が断続的な腰痛を訴え検査を受けたところ、がんが発覚。急遽入院となるが、もはや打つ手はなく余命は１年と告げられる。けれど予想を遥かに超えるスピードでがんは父を蝕み…。別れの日を前にした人々の思いが胸を打つ物語。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-334915322,52312,2023/08/31,能面検事の死闘,ﾉｳﾒﾝ ｹﾝｼﾞ ﾉ ｼﾄｳ,,,,,中山 七里 著,ﾅｶﾔﾏ ｼﾁﾘ,,913.6,ナ,,光文社,2024,267p,19cm,1600,23020443,南海電鉄岸和田駅にて無差別殺人事件が発生。容疑者・笹清は自らを“無敵の人”と称する。大阪地検で郵送物が爆発し、被疑者は笹清の釈放を求めた。大阪地検の不破検事は次の爆発に巻き込まれ…。『小説宝石』連載を単行本化。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-334953539,52310,2023/08/31,しんどくならない「ひとり暮らし」ハンドブック　一生役に立つ,ｼﾝﾄﾞｸﾅﾗﾅｲ ﾋﾄﾘｸﾞﾗｼ ﾊﾝﾄﾞﾌﾞｯｸ,,,,,華井 由利奈 著,ﾊﾅｲ ﾕﾘﾅ,,590,ハ,,光文社,2023,191p,19cm,1250,23002807,ひとり暮らしは“できて当たり前”ではありません。住まいから、食、身だしなみ、お金、防犯、人間関係、メンタルケアまで、ひとり暮らしが“しんどくなる”原因に注目し、心がラクになる暮らし方を紹介します。,セイカツ　生活,図書費,ＴＲＣ,1250,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-344040793,52297,2023/08/31,３か月で英検準１級をとる！,ｻﾝｶｹﾞﾂ ﾃﾞ ｴｲｹﾝ ｼﾞｭﾝｲｯｷｭｳ ｵ ﾄﾙ,,,,,相佐 優斗 著,ｱｲｻ ﾕｳﾄ,,830.7,ア,,幻冬舎,2023,167p,18cm,1300,23010494,英検と面接だけで難関大学に合格できる！　受験に有利な英検準１級に３か月で合格するための裏ワザ７か条など、英検特化塾「クラウドＥｎｇｌｉｓｈ」の極意を解説する。英検合格例も紹介。,エイゴ　英語,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-344041004,80972,2023/08/29,ＮＨＫが悩む日本語　放送現場でよくあることばの疑問,ｴﾇｴｲﾁｹｲ ｶﾞ ﾅﾔﾑ ﾆﾎﾝｺﾞ  ｴﾇｴｲﾁｹｰ ｶﾞ ﾅﾔﾑ ﾆﾎﾝｺﾞ,,,,,ＮＨＫ放送文化研究所 著,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲﾎｳｿｳﾌﾞﾝｶｹﾝｷｭｳｼﾞｮ ｴﾇｴｲﾁｹｰﾎｳｿｳﾌﾞﾝｶｹﾝｷｭｳｼﾞｮ,,810.4,ｴ,,幻冬舎,2023,199p,19cm,1400,23016436,「数日」は何日ぐらい？　赤ちゃんパンダの数え方は？　放送現場や視聴者から寄せられるよくあることばの疑問を、ＮＨＫ文研用語班が回答する。ＮＨＫ放送文化研究所ホームページ掲載記事を書籍化。,ニホンゴ　日本語,図書費,佐藤教栄,1400,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-344041110,52298,2023/08/31,物語の種,ﾓﾉｶﾞﾀﾘ ﾉ ﾀﾈ,,,,,有川 ひろ 著,ｱﾘｶﾜ ﾋﾛ,,913.6,ア,,幻冬舎,2024,269p,20cm,1500,23020624,ある家電メーカーで出世街道驀進中の研究所長には、意外な秘密があって…。「Ｍｒ．ブルー」など全１０篇を収録。ＷＥＢマガジン『カドブン』で募集した投稿を「種」として連載した小説を加筆修正し、書籍化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-344426467,80852,2023/04/26,放課後の厨房男子　〔１〕,ﾎｳｶｺﾞ ﾉ ﾁｭｰﾎﾞｰ ﾀﾞﾝｼ  ﾎｳｶｺﾞ ﾉ ﾁｭｳﾎﾞｳ ﾀﾞﾝｼ,,,幻冬舎文庫　あ－６４－１,ｹﾞﾝﾄｳｼｬﾌﾞﾝｺ ｱ-64-1,秋川 滝美 著,ｱｷｶﾜ ﾀｷﾐ,,913.6,ｱ,1,幻冬舎,2017,296p,16cm,630,17042915,創立１０２周年を迎えた県立末那高校は男子校で、部活動の主流は運動部。料理好きの先輩が立ち上げた通称「包丁部」は、常に部員不足で存続の危機に晒されている。新人部員を獲得しなければ、と部員たちが目を付けたのは…。,,図書費,佐藤教栄,630,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-382158290,52315,2023/08/31,これが正解！他社と差がつく商品紹介文,ｺﾚ ｶﾞ ｾｲｶｲ ﾀｼｬ ﾄ ｻ ｶﾞ ﾂｸ ｼｮｳﾋﾝ ｼｮｳｶｲ ﾌﾞﾝ,,,,,山梨 栄司 著,ﾔﾏﾅｼ ｴｲｼﾞ,,674,ヤ,,産業能率大学出版部,2023,225p,19cm,1300,23008133,売れる商品紹介文のつくり方とは？　今の時代に好まれる商品紹介文の傾向、商品のアピールポイントの見つけ方、読みやすい文章を書くコツまで、商品紹介文の「正解」を多数の文例とともに紹介する。,コウコク　広告,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-385366241,52316,2023/08/31,三省堂国語辞典から消えたことば辞典,ｻﾝｾｲﾄﾞｳ ｺｸｺﾞ ｼﾞﾃﾝ ｶﾗ ｷｴﾀ ｺﾄﾊﾞ ｼﾞﾃﾝ,,,,,見坊 行徳 編著　三省堂編修所 編著,ｹﾝﾎﾞｳ ﾕｷﾉﾘ ｻﾝｾｲﾄﾞｳﾍﾝｼｭｳｼﾞｮ,,813.1,サ,,三省堂,2023,240 16p,19cm,1900,23014094,歴代の「三省堂国語辞典」とその前身「明解国語辞典」から削除された１０００項目をピックアップし、当時の紙面のまま拡大して収録。全項目に脚注を付し、「コギャル」「メーンエベント」など１５項目は時代背景を解説。,ニホンゴ ジテン　ジジヨウゴ　ニホンゴ ゾクゴ　日本語 辞典　時事用語　日本語 俗語,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-391159455,52325,2023/08/31,「ハンドメイド作品を売る方法」をいろいろな人に聞いてきました。,ﾊﾝﾄﾞﾒｲﾄﾞ ｻｸﾋﾝ ｵ ｳﾙ ﾎｳﾎｳ ｵ ｲﾛｲﾛ ﾅ ﾋﾄ ﾆ ｷｲﾃ ｷﾏｼﾀ,,,,,津田 蘭子 著,ﾂﾀﾞ ﾗﾝｺ,,594,ツ,,主婦と生活社,2024,143p,21cm,1500,23016646,実際にハンドメイド作品を販売している作家７人に、ハンドメイド作品づくりのきっかけ、販売するようになった経緯、モノづくりを通して実感したことなどを取材。販売テクニック、作家の悩み、法律＆税金Ｑ＆Ａも収録。,シュゲイ　コジンジギョウ　手芸　個人事業,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-396116804,52397,2023/09/01,その気持ち、なんて言う？　プロに学ぶ感情の伝え方,ｿﾉ ｷﾓﾁ ﾅﾝﾃ ｲｳ,,,祥伝社新書　６８０,ｼｮｳﾃﾞﾝｼｬｼﾝｼｮ 680,ＮＨＫ「言葉にできない、そんな夜。」制作班 編,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰｺﾄﾊﾞﾆﾃﾞｷﾅｲｿﾝﾅﾖﾙｾｲｻｸﾊﾝ,,816.8,ソ,,祥伝社,2024,210p,18cm,1000,23017977,私たちは、史上類を見ない言葉の洪水の中にいる。言葉のプロたちによる絶妙な表現、発想法、着眼点を切り出し、思いを形にするヒントを提供する。朝井リョウ、最果タヒらのインタビューも収録。ＮＨＫ　Ｅテレの番組を書籍化。,ブンショウ　文章,図書費,ＴＲＣ,1000,新書書架,,,,,False,,,,False,,,,False,False,False,,
