,80988,2023/10/11,古瀬戸と志野織部,ｺｾﾞﾄ ﾄ ｼﾉｵﾘﾍﾞ,日本陶磁の源流をさぐる,ﾆﾎﾝ ﾄｳｼﾞ ﾉ ｹﾞﾝﾘｭｳ ｵ ｻｸﾞﾙ,,,,,,751.1,ｺ,,朝日新聞名古屋本社,1978,,26cm,,,,,寄付,,,図書室,,,,,False,,,,False,,,,True,False,True,,
9784-591176122,52373,2023/09/01,つぎはぐ、さんかく,ﾂｷﾞﾊｸﾞ ｻﾝｶｸ,,,,,菰野 江名 著,ｺﾓﾉ ｴﾅ,,913.6,コ,,ポプラ社,2023,286p,19cm,1600,23003504,惣菜と珈琲のお店「△（さんかく）」を営むヒロは、晴太、中学３年生の蒼と、きょうだい３人だけで暮らしている。ある日、蒼は卒業したら家を出るといい始めヒロは激しく反発するが、３人はある複雑な事情を抱えていて…。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-591176948,52374,2023/09/01,街に躍ねる,ﾏﾁ ﾆ ﾊﾈﾙ,,,,,川上 佐都 著,ｶﾜｶﾐ ｻﾄ,,913.6,カ,,ポプラ社,2023,238p,20cm,1600,23005752,高校生の達と小学５年生の晶は、仲良しな兄弟。物知りで絵が上手い達は、晶にとって最高の兄ちゃんだが、世間から見ると普通じゃないらしく…。「人と違うこと」の苦しさ、素晴らしさを描いた物語。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-591177570,52372,2023/09/01,海外の大学に進学した人たちはどう英語を学んだのか,ｶｲｶﾞｲ ﾉ ﾀﾞｲｶﾞｸ ﾆ ｼﾝｶﾞｸ ｼﾀ ﾋﾄ ﾀﾁ ﾜ ﾄﾞｳ ｴｲｺﾞ ｵ ﾏﾅﾝﾀﾞ ﾉｶ,,,ポプラ新書　２３９,ﾎﾟﾌﾟﾗｼﾝｼｮ 239,加藤 紀子 著,ｶﾄｳ ﾉﾘｺ,,830.7,カ,,ポプラ社,2023,195p,18cm,890,23015103,「世界で使える英語」を身につけるには－。日本の高校から海外の大学に進学した１０人の英語学習の秘訣を伝える。また、英語力を飛躍させるコツや日本人が英語を身につける利点なども紹介する。,エイゴ　英語,図書費,ＴＲＣ,890,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-594093839,52354,2023/08/31,少しでもお金で得するのはどっち？　お金のことがわからない人のためにＥＳＳＥ編集部が全部調べました,ｽｺｼ ﾃﾞﾓ ｵｶﾈ ﾃﾞ ﾄｸ ｽﾙ ﾉﾜ ﾄﾞｯﾁ,,,ＥＳＳＥの本,ｴｯｾﾉﾎﾝ,,,,591,ス,,扶桑社,2023,175p,19cm,1400,23003584,お風呂のため直しｖｓ追い焚き、クルマを買うなら新車ｖｓ中古車、貯金するならメガバンクｖｓネット銀行…。日常のなかの「どっちがお得？」をお金のプロがズバリ解決。『ＥＳＳＥ』連載のデータを更新して書籍化。,カテイケイザイ　家庭経済,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-596772176,52403,2023/09/01,チョプラ警部の思いがけない相続,ﾁｮﾌﾟﾗ ｹｲﾌﾞ ﾉ ｵﾓｲｶﾞｹﾅｲ ｿｳｿﾞｸ,,,ハーパーＢＯＯＫＳ　Ｍ・カ８・１,ﾊｰﾊﾟｰﾌﾞｯｸｽ M-ｶ-8-1,ヴァシーム・カーン 著　舩山 むつみ 訳,ｶｰﾝ ｳﾞｧｼｰﾑ ﾌﾅﾔﾏ ﾑﾂﾐ ｳﾞｧｼｰﾑｶｰﾝ,,933.7,カ,,ハーパーコリンズ・ジャパン,2024,374p,15cm,1018,23019561,少年の水死体。それはインド国内を震撼させる大事件の始まり－。現代の大都市ムンバイを舞台に、チョプラ（元）警部と赤ちゃん象ガネーシャの探偵コンビが凶悪な犯罪者と戦う、異色のインドミステリ！,,図書費,ＴＲＣ,1018,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-620108643,52375,2023/09/01,永遠と横道世之介　上,ｴｲｴﾝ ﾄ ﾖｺﾐﾁ ﾖﾉｽｹ,,,,,吉田 修一 著,ﾖｼﾀﾞ ｼｭｳｲﾁ,,913.6,ヨ,１,毎日新聞出版,2024,347p,20cm,1600,23020618,３９歳になったカメラマン・横道世之介が暮らすのは、東京郊外に建つ下宿「ドーミー吉祥寺の南」。住人らとゆるーっと暮らす毎日に、知り合いの引きこもりの息子が入居することになり…。『毎日新聞』連載を加筆修正。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-620108650,52376,2023/09/01,永遠と横道世之介　下,ｴｲｴﾝ ﾄ ﾖｺﾐﾁ ﾖﾉｽｹ,,,,,吉田 修一 著,ﾖｼﾀﾞ ｼｭｳｲﾁ,,913.6,ヨ,２,毎日新聞出版,2024,382p,20cm,1600,23020619,湘南のカフェ店員に一目惚れ、相手をふり向かせたくてサーフィンを始めた下宿人の谷尻。その恋を応援する傍らで、世之介は、最愛の人二千花と過ごした日々を幾度となく反芻し…。『毎日新聞』連載を加筆修正。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-623095070,52377,2023/09/01,大学の歩き方・学問のはじめ方　新しい「自分」の可能性を見つけよう,ﾀﾞｲｶﾞｸ ﾉ ｱﾙｷｶﾀ ｶﾞｸﾓﾝ ﾉ ﾊｼﾞﾒｶﾀ,,,,,大島 寿美子 著　柿原 久仁佳 著　金子 大輔 著　平野 恵子 著　松浦 年男 著,ｵｵｼﾏ ｽﾐｺ ｶｷﾊﾗ ｸﾆｶ ｶﾈｺ ﾀﾞｲｽｹ ﾋﾗﾉ ｹｲｺ ﾏﾂｳﾗ ﾄｼｵ,,377.9,ダ,,ミネルヴァ書房,2023,6 201p,21cm,2200,23006424,大学という場所で大学生としての時間をどう過ごすかを自ら考えるためのガイドブック。大学での学びの特徴や大学生活の過ごし方、「場所」としての大学と大学生の暮らし、身につけたいスタディスキルについて解説する。,ガクセイ　学生,図書費,ＴＲＣ,2200,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635049672,52379,2023/09/01,日本人は、どんな肉を喰ってきたのか？　完全版,ﾆﾎﾝｼﾞﾝ ﾜ ﾄﾞﾝﾅ ﾆｸ ｵ ｸｯﾃｷﾀ ﾉｶ,,,ヤマケイ文庫,ﾔﾏｹｲﾌﾞﾝｺ,田中 康弘 著,ﾀﾅｶ ﾔｽﾋﾛ,,659,タ,,山と溪谷社,2024,365p 図版8枚,15cm,1050,23019583,日本でどのように猟が行われ、獲物を食べているのか。西表島のカマイから、本州のクマ、シカ、イノシシ、ノウサギ、ハクビシン、カモ、ヤマドリ、礼文島のトドまで、日本各地の狩猟の現場を長年記録してきた著者のジビエ紀行。,シュリョウ　ニクニクセイヒン　リョウリ ニク　狩猟　肉・肉製品　料理 肉,図書費,ＴＲＣ,1050,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-635450638,52380,2023/09/01,レモンの料理とお菓子　さわやかがあふれるレシピと仕込みもの７３,ﾚﾓﾝ ﾉ ﾘｮｳﾘ ﾄ ｵｶｼ,,,料理とお菓子,ﾘｮｳﾘ ﾄ ｵｶｼ,こてら みや 著,ｺﾃﾗ ﾐﾔ,,596,コ,,山と溪谷社,2023,95p,26cm,1800,23010671,レモンクリームパスタにレモンチキンカレー、レモンミートボール、レモンドーナッツ…。料理からお菓子、作っておけば便利な保存食まで、さわやかでさっぱりおいしいレモンのレシピを７３種類紹介。,リョウリ　カシ　レモン　料理　菓子　レモン,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-750355405,52268,2023/08/31,「難民」とは誰か　本質的理解のための３４の論点,ﾅﾝﾐﾝ ﾄﾜ ﾀﾞﾚ ｶ,,,,,小泉 康一 著,ｺｲｽﾞﾐ ｺｳｲﾁ,,369.3,コ,,明石書店,2023,259p,20cm,2700,23011103,個人は、移住を通じて自らの望みを追求する自由をもつ。一方、人口流入に対して国家が懸念を抱くことも避けがたい。では、両者の葛藤は克服しえないものなのか。難民問題の本質的理解のための論点をわかりやすく記す。,ナンミン　難民,図書費,ＴＲＣ,2700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-756922663,52270,2023/08/31,本当はおもしろい中学英語　ルールを覚えるだけじゃなかったんだ！,ﾎﾝﾄｳ ﾜ ｵﾓｼﾛｲ ﾁｭｳｶﾞｸ ｴｲｺﾞ,,,,,時吉 秀弥 著,ﾄｷﾖｼ ﾋﾃﾞﾔ,,835,ト,,明日香出版社,2023,294p,15×15cm,1650,23016442,英文法を「よくわからない決まりごと」ではなく、「英語を話す人の心のしくみ」としてイラストとともにわかりやすく解説する。練習問題も収録。折り込みのページあり。音声データのダウンロードサービス付き。,エイゴ ブンポウ　英語 文法,図書費,ＴＲＣ,1650,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-761276621,52292,2023/08/31,ダンドリと予定の立て方　限られた時間で必ず仕事が終わる,ﾀﾞﾝﾄﾞﾘ ﾄ ﾖﾃｲ ﾉ ﾀﾃｶﾀ,,,,,井出 元子 著,ｲﾃﾞ ﾓﾄｺ,,336.2,イ,,かんき出版,2023,207p,19cm,1500,23013944,終える時間を決める、「復唱」で精度を高める、記憶が新しいうちにやる、書類は溜めずに整理整頓する、ミスは反省より対策を考える…。仕事をダンドリよく正確に行うためのメソッドを図とともにわかりやすく紹介する。,ノウリツ　能率,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-761509248,52278,2023/08/31,空き家改修の教科書　古民家×ＤＩＹで自分らしい暮らしを実現！,ｱｷﾔ ｶｲｼｭｳ ﾉ ｷｮｳｶｼｮ,,,,,フクイ アサト 著・イラスト　結びめ 企画・編集,ﾌｸｲ ｱｻﾄ ﾑｽﾋﾞﾒ,,527,フ,,学芸出版社（発売）,2023,111p,26cm,2000,23014833,古民家などの空き家を自分で直して住みたい！　でも何から始めればよいかわからない・知りたい初心者向けのセルフリノベーションの入門書。全工程と改修事例をイラストや写真を用いて解説。見学時の空き家チェックリストつき。,リフォーム（ジュウタク）　アキヤ　リフォーム（住宅）　空き家,図書費,ＴＲＣ,2000,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-761528430,52279,2023/08/31,マニア流！まちを楽しむ「別視点」入門,ﾏﾆｱ ﾘｭｳ ﾏﾁ ｵ ﾀﾉｼﾑ ﾍﾞﾂｼﾃﾝ ﾆｭｳﾓﾝ,,,,,別視点 編,ﾍﾞﾂｼﾃﾝ,,291.0,マ,,学芸出版社,2023,223p,19cm,2000,23013139,「うちの地域には何もない」なんて本当だろうか？　いつもの何気ない風景もマニアたちから見れば面白さにあふれている！　片手袋、電線、路上園芸等、「別視点」でまちの魅力を観察・発信するコツやまちづくりのヒントを紹介。,キョウドケンキュウ　トシ　郷土研究　都市,図書費,ＴＲＣ,2000,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-763140142,80858,2023/04/26,運動脳　ＢＲＡＩＮ,ｳﾝﾄﾞｳ ﾉｳ,,,,,アンデシュ・ハンセン 著　御舩 由美子 訳,ﾊﾝｾﾝ ｱﾝﾃﾞｼｭ ﾐﾌﾈ ﾕﾐｺ ｱﾝﾃﾞｼｭﾊﾝｾﾝ,,491.371,ﾊ,,サンマーク出版,2022,366p,18cm,1500,22032273,脳は頭を働かせようとするより、身体を動かすことでこそ威力を発揮する器官。「歩く・走る」で、学力、集中力、記憶力、意欲、創造性、すべてがアップする。運動が脳におよぼす絶大な効果を紹介し、その理由を解説する。,ノウ　ケンノウホウ　脳　健脳法,図書費,佐藤教栄,1490,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-763140395,52317,2023/08/31,やさしさを忘れぬうちに,ﾔｻｼｻ ｵ ﾜｽﾚﾇ ｳﾁ ﾆ,,,〔「コーヒーが冷めないうちに」シリーズ〕　〔５〕,ｺｰﾋｰｶﾞｻﾒﾅｲｳﾁﾆｼﾘｰｽﾞ 5,川口 俊和 著,ｶﾜｸﾞﾁ ﾄｼｶｽﾞ,,913.6,カ,,サンマーク出版,2023,283p,19cm,1400,23009975,娘に結婚を許してやれなかった父、バレンタインチョコを渡せなかった女、名前のない子供を抱いた妻…。未来に向かって歩みだすために、過去に戻る４人の勇気の物語。「コーヒーが冷めないうちに」シリーズ。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-766134032,80903,2023/06/06,ノスタルジア食堂　東欧旧社会主義国のレシピ６３　労働者の在りし日の食卓,ﾉｽﾀﾙｼﾞｱ ｼｮｸﾄﾞｳ,,,,,イスクラ 著,ｲｽｸﾗ,,596.23,ｲ,,グラフィック社,2020,159p,15×21cm,1600,20028324,ビーツとじゃがいものサラダ、牛肉のパプリカスープ、チキンストロガノフ、目玉焼きのオープンサンド、ヨーグルト風味の揚げパン、麦とくるみの甘煮…。東欧旧社会主義国の家庭料理レシピを紹介します。,リョウリ（セイヨウ）　料理（西洋）,図書費,佐藤共栄,1600,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-766135800,80904,2023/06/06,ノスタルジア喫茶　ソヴィエト連邦のおやつ事情＆レシピ５６　子どもの頃の懐かしい味,ﾉｽﾀﾙｼﾞｱ ｷｯｻ,,,,,イスクラ 著,ｲｽｸﾗ,,596.65,ｲ,,グラフィック社,2021,175p,15×21cm,1600,21049931,８０年代後半、食糧不足のソ連では、人々は加工品を駆使して家庭でおやつを作り、受け継いでいった。ラズベリーの甘味水、ワルシャワ風カッテージチーズのケーキ…。ソヴィエト連邦のおやつ事情＆レシピを写真と共に紹介。,カシ　菓子,図書費,佐藤共栄,1600,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-766136098,52294,2023/08/31,パッケージデザインのひみつ　いつも見ているパッケージには、デザインの工夫が満載,ﾊﾟｯｹｰｼﾞ ﾃﾞｻﾞｲﾝ ﾉ ﾋﾐﾂ,,,,,日本パッケージデザイン協会 監修,ﾆﾎﾝﾊﾟｯｹｰｼﾞﾃﾞｻﾞｲﾝｷｮｳｶｲ,,675.1,パ,,グラフィック社,2024,139p,19cm,1800,23018848,フタにヨーグルトが付かないひみつ、いろいろな光から中身を守る容器の技術、裏面にこめられたコミュニケーションの工夫…。身近なパッケージに秘められたデザインの創意工夫を紹介する。,ホウソウ　デザイン　包装　デザイン,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-767831145,52275,2023/08/31,シャーロック・ホームズ人物解剖図鑑,ｼｬｰﾛｯｸﾎｰﾑｽﾞ ｼﾞﾝﾌﾞﾂ ｶｲﾎﾞｳ ｽﾞｶﾝ,,,,,えのころ工房 絵と文,ｴﾉｺﾛｺｳﾎﾞｳ,,930.2,シ,,エクスナレッジ,2023,221p,21cm,1800,23004207,シャーロック・ホームズの原作小説に登場する人物たちに焦点をあて、書かれている描写に出来るだけ忠実に、時には映像化作品などの力を借りつつ、独自の解釈を加えながらヴィジュアル化。物語のあらすじや注目ポイントも収録。,ドイル アーサー・コナン　シャーロックホームズ　シャーロック・ホームズ,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-772615242,52305,2023/08/31,『女の子だから』のない世界へ　おしえてジェンダー！,ｵﾝﾅﾉｺ ﾀﾞｶﾗ ﾉ ﾅｲ ｾｶｲ ｴ,,,,,プラン・インターナショナル・ジャパン 編,ﾌﾟﾗﾝｲﾝﾀｰﾅｼｮﾅﾙｼﾞｬﾊﾟﾝ,,367.1,オ,,合同出版,2024,134p,21cm,1800,23019785,女の子は可愛らしく、女の子は料理が上手、リーダーは男性が向いている…。そんな思い込みを捨てて、もっと自由に生きよう！　社会的・文化的な役割としての性差「ジェンダー」についてマンガを交えてわかりやすく解説します。,ジョセイモンダイ　女性問題,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-772615303,52306,2023/08/31,１３歳からのアンガーマネジメント　ガマンしない・傷つけない上手な気持ちの伝え方,ｼﾞｭｳｻﾝｻｲ ｶﾗ ﾉ ｱﾝｶﾞｰﾏﾈｼﾞﾒﾝﾄ,,,,,松井 晴香 著　日本アンガーマネジメント協会 監修,ﾏﾂｲ ﾊﾙｶ ﾆﾎﾝｱﾝｶﾞｰﾏﾈｼﾞﾒﾝﾄｷｮｳｶｲ,,141.6,マ,,合同出版,2023,102p,21cm,1800,23018943,「怒りで後悔しない」人生を送るために－。怒りの感情と上手に付き合うための心理トレーニング「アンガーマネジメント」の考え方を基本に、怒りの上手な伝え方について、イラストや書き込み式のワークとともに解説する。,キモチ　イキカタカンガエカタ　セイシンホケン　ハナシカタ　コミュニケーション　気持ち　生き方・考え方　精神保健　話し方　コミュニケーション　イカリ　怒り,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-776212638,52271,2023/08/31,歯周病になったらどうする？　小さな町で評判の歯科医が解説,ｼｼｭｳﾋﾞｮｳ ﾆ ﾅｯﾀﾗ ﾄﾞｳ ｽﾙ,,,,,亀井 孝一朗 著,ｶﾒｲ ｺｳｲﾁﾛｳ,,497.2,カ,,アスコム,2023,271p,19cm,1450,23010990,全身に影響を及ぼす可能性のある感染症・歯周病。その正体や、歯科クリニックでの治療、歯科衛生士が教える「正しいケア」、歯と歯ぐきを長持ちさせるために必要な栄養や生活習慣について解説する。,シシュウシッカン　歯周疾患,図書費,ＴＲＣ,1450,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-777522378,52299,2023/08/31,身につく！「ロボット」＆「ドローン」の基礎知識　「ロボット」と「ドローン」をやさしく解説,ﾐ ﾆ ﾂｸ ﾛﾎﾞｯﾄ ｱﾝﾄﾞ ﾄﾞﾛｰﾝ ﾉ ｷｿ ﾁｼｷ,,,Ｉ／Ｏ　ＢＯＯＫＳ,ｱｲｵｰﾌﾞｯｸｽ,ｎｅｋｏｓａｎ 著　本間 一 著,ﾈｺｻﾝ ﾎﾝﾏ ﾊｼﾞﾒ,,548.3,ネ,,工学社,2023,143p,21cm,2500,23003313,日常の生活や社会に浸透したロボットと、手軽に始められるホビーとして人気が高まるドローン。さまざまなロボットの技術や、安全にドローンを飛ばすために覚えておきたい知識、関連情報などを紹介する。,ロボット　ムジンコウクウキ　ロボット　無人航空機,図書費,ＴＲＣ,2500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-777828258,52338,2023/08/31,師弟百景　“技”をつないでいく職人という生き方,ｼﾃｲ ﾋｬｯｹｲ,,,,,井上 理津子 著,ｲﾉｳｴ ﾘﾂｺ,,502.1,イ,,辰巳出版,2023,215p,19cm,1600,23007914,庭師、染織家、刀匠、江戸切子職人、宮大工…。若き弟子はいかにして職人の世界に飛び込み、師匠はどのように技術と伝統を伝えたのか。師弟関係が紡ぐ１６のライフストーリー。『なごみ』等掲載に書き下ろしを加えて書籍化。,ショクニン　トテイセイド　職人　徒弟制度,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-779127526,80952,2023/06/21,フライトナースの秘密　ドクターヘリで出動する救急看護師の仕事,ﾌﾗｲﾄ ﾅｰｽ ﾉ ﾋﾐﾂ,,,,,菱沼 秀一 著,ﾋｼﾇﾏ ﾋﾃﾞｶｽﾞ,,492.916,ﾋ,,彩流社,2021,149p,21cm,1800,21028907,ドクターヘリに乗り、災害や事故など緊急現場で活動する救急看護師、フライトナース。現役フライトナースが、その仕事と苦労、魅力から、フライトナースになるための道のりまでを紹介する。ケーススタディも豊富に掲載。,キュウキュウカンゴ　ドクターヘリ　救急看護　ドクターヘリ,図書費,佐藤教栄,1800,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-787274557,52330,2023/08/31,音楽ライターになろう！,ｵﾝｶﾞｸ ﾗｲﾀｰ ﾆ ﾅﾛｳ,,,,,妹尾 みえ 著,ｾﾉｵ ﾐｴ,,764.7,セ,,青弓社,2024,212p,19cm,1800,23021095,アルバムレビューやアーティストへのインタビューなど、文章で楽曲やアーティストの魅力を伝える音楽ライター。音楽ライターへの一歩を踏み出したい人に、音楽を「聴く力」と、それを伝わるように「書く力」を磨く方法を伝授。,ケイオンガク　チョサクカ　軽音楽　著作家,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-789518451,52398,2023/09/01,めざせ塩分マイナス２ｇコンビニ・総菜も活用かんたん！減塩めし,ﾒｻﾞｾ ｴﾝﾌﾞﾝ ﾏｲﾅｽ ﾆ ｸﾞﾗﾑ ｺﾝﾋﾞﾆ ｿｳｻﾞｲ ﾓ ｶﾂﾖｳ ｶﾝﾀﾝ ｹﾞﾝｴﾝ ﾒｼ,,,,,本田 よう一 料理,ﾎﾝﾀﾞ ﾖｳｲﾁ,,596,ホ,,女子栄養大学出版部,2023,111p,26cm,1500,23002837,焼きそばが塩分３５％オフ！　料理が不慣れな人に向けて、１日当たりの塩分を２～３ｇ減らせるかんたん減塩レシピを紹介。無理なくできる減塩アイデア、市販品を活用して減塩するくふうも掲載する。,リョウリ　料理,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-794600127,80846,2023/04/26,高慢と偏見　Ｌｅｖｅｌ　４（２０００－ｗｏｒｄ）,ｺｳﾏﾝ ﾄ ﾍﾝｹﾝ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ジェイン・オースティン 著　寺沢 美紀 リライト,ｵｰｽﾃｨﾝ ｼﾞｪｰﾝ ﾃﾗｻﾜ ﾐｷ ｼﾞｪｲﾝｵｰｽﾃｨﾝ,,837.7,ｵ,,ＩＢＣパブリッシング,2009,170p,18cm,1000,09708194,,エイゴ トクホン　英語 読本,図書費,佐藤教栄,990,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-794600592,80893,2023/06/06,日本人が誤解される１００の言動　国際交流やビジネスで日本を再生するヒント,ﾆﾎﾝｼﾞﾝ ｶﾞ ｺﾞｶｲ ｻﾚﾙ ﾋｬｸ ﾉ ｹﾞﾝﾄﾞｳ,,,対訳ニッポン双書,ﾀｲﾔｸﾆｯﾎﾟﾝｿｳｼｮ,山久瀬 洋二 著　ジェイク・ロナルドソン 訳,ﾔﾏｸｾ ﾖｳｼﾞ ﾛﾅﾙﾄﾞｿﾝ ｼﾞｪｲｸ ｼﾞｪｲｸﾛﾅﾙﾄﾞｿﾝ,,837.7,ﾔ,,ＩＢＣパブリッシング,2011,255p,19cm,1400,10716899,,エイゴ トクホン　英語 読本,図書費,佐藤共栄,1400,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-794600967,80943,2023/06/21,心に響く英語のことわざ・名言１００　Ｌｅｖｅｌ　３（１６００－ｗｏｒｄ）,ｺｺﾛ ﾆ ﾋﾋﾞｸ ｴｲｺﾞ ﾉ ｺﾄﾜｻﾞ ﾒｲｹﾞﾝ ﾋｬｸ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,レベッカ・ミルナー 著,ﾐﾙﾅｰ ﾚﾍﾞｯｶ ﾚﾍﾞｯｶﾐﾙﾅｰ,,837.7,ﾐ,,ＩＢＣパブリッシング,2011,126p,18cm,900,11712184,,エイゴ トクホン　英語 読本,図書費,佐藤教栄,900,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-794601926,80920,2023/06/12,１日１０分超音読レッスン　「英語回路」育成計画　スティーブ・ジョブズスピーチ編,ｲﾁﾆﾁ ｼﾞｯﾌﾟﾝ ﾁｮｳ ｵﾝﾄﾞｸ ﾚｯｽﾝ  ｽﾃｨｰﾌﾞ ｼﾞｮﾌﾞｽﾞ ｽﾋﾟｰﾁ ﾍﾝ,,,,,鹿野 晴夫 著　川島 隆太 監修,ｶﾉ ﾊﾙｵ ｶﾜｼﾏ ﾘｭｳﾀ,,837.5,ｶ,,ＩＢＣパブリッシング,2013,173p,19cm,1800,13702019,書き込み式。,エイゴ カイシャク　エイゴ ハツオン　英語 解釈　英語 発音,図書費,佐藤教栄,1800,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-794602565,80900,2023/06/06,英語で読むジェフ・ベゾス,ｴｲｺﾞ ﾃﾞ ﾖﾑ ｼﾞｪﾌ ﾍﾞｿﾞｽ,,,ＩＢＣ対訳ライブラリー,ｱｲﾋﾞｰｼｰﾀｲﾔｸﾗｲﾌﾞﾗﾘｰ,マイケル・ブレーズ 著　北村 みちよ 訳　出水田 隆文 英語解説,ﾌﾞﾚｰｽﾞ ﾏｲｹﾙ ｷﾀﾑﾗ ﾐﾁﾖ ｲｽﾞﾐﾀﾞ ﾀｶﾌﾐ ﾏｲｹﾙﾌﾞﾚｰｽﾞ,,837.7,ﾌﾞ,,ＩＢＣパブリッシング,2014,143p,19cm,1600,14700869,,エイゴ トクホン　英語 読本,図書費,佐藤共栄,1600,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-794604613,80944,2023/06/21,カラマーゾフの兄弟　Ｌｅｖｅｌ　４（２０００‐ｗｏｒｄ）,ｶﾗﾏｰｿﾞﾌ ﾉ ｷｮｳﾀﾞｲ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,フョードル・ドストエフスキー 原著　ニーナ・ウェグナー リライト,ﾄﾞｽﾄｴﾌｽｷｰ ﾌｮｰﾄﾞﾙ･ﾐﾊｲﾛｳﾞｨﾁ ｳｪｸﾞﾅｰ N. ﾌｮｰﾄﾞﾙﾄﾞｽﾄｴﾌｽｷｰ ﾆｰﾅｳｪｸﾞﾅｰ,,837.7,ﾄﾞ,,ＩＢＣパブリッシング,2017,156p,18cm,1000,17702131,文豪ドストエフスキーの超大作をシンプルな英語で楽しもう！,エイゴ トクホン　英語 読本,図書費,佐藤教栄,1000,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-794604712,80965,2023/08/29,日本奥地紀行　縮約版,ﾆﾎﾝ ｵｸﾁ ｷｺｳ,,,対訳ニッポン双書,ﾀｲﾔｸﾆｯﾎﾟﾝｿｳｼｮ,イザベラ・バード 著　ニーナ・ウェグナー 英文リライト　牛原 眞弓 日本語訳,ﾊﾞｰﾄﾞ ｲｻﾍﾞﾗ L. ｳｪｸﾞﾅｰ N. ｳｼﾊﾗ ﾏﾕﾐ ｲｻﾞﾍﾞﾗﾊﾞｰﾄﾞ ﾆｰﾅｳｪｸﾞﾅｰ,,837.7,ﾊﾞ,,ＩＢＣパブリッシング,2017,223p,19cm,1600,17703663,近代以前の日本の情勢を知ることのできる貴重な資料である旅行記を日英対訳で楽しむ一冊。,エイゴ トクホン　英語 読本,図書費,佐藤教栄,1600,図書室,,,,,False,,,,False,,,,False,False,True,,
